id,name,body_part,page,image_url
27201101,"StrongMan se pone en cuclillas con plataforma","Thighs",115,"https://lyfta.app/images/exercises/27201101.png"
27211101,"Cargando hombre fuerte","Thighs",217,"https://lyfta.app/images/exercises/27211101.png"
27221101,"Piedras de capucha StrongMan","Thighs",217,"https://lyfta.app/images/exercises/27221101.png"
27231101,"Carretilla de hombre fuerte","Thighs",217,"https://lyfta.app/images/exercises/27231101.png"
27331101,"Eje StrongMan Apollons","Thighs",217,"https://lyfta.app/images/exercises/27331101.png"
27351101,"Caminata con yugo StrongMan","Thighs",217,"https://lyfta.app/images/exercises/27351101.png"
27361101,"Palanca Agarre inverso JalÃ³n lateral","Back",49,"https://lyfta.app/images/exercises/27361101.png"
27381101,"ExtensiÃ³n de trÃ­ceps tumbado con mancuernas en el suelo","Triceps Upper Arms",105,"https://lyfta.app/images/exercises/27381101.png"
27391101,"Puente lateral con mancuernas","Waist",98,"https://lyfta.app/images/exercises/27391101.png"
27401101,"Amplia flexiÃ³n","Chest",86,"https://lyfta.app/images/exercises/27401101.png"
27431101,"Hip Thrust con palanca","Hips",89,"https://lyfta.app/images/exercises/27431101.png"
27441101,"Hip Thrust con cable","Hips",172,"https://lyfta.app/images/exercises/27441101.png"
27471101,"Empuje de aducciÃ³n de palanca","Hips",188,"https://lyfta.app/images/exercises/27471101.png"
27531101,"Banda de resistencia con pesas rusas Sentadilla completa por dÃ©ficit","Hips",75,"https://lyfta.app/images/exercises/27531101.png"
27541101,"Empujes de cadera con peso","Hips",65,"https://lyfta.app/images/exercises/27541101.png"
27571101,"Hip Thrust de rana","Hips",137,"https://lyfta.app/images/exercises/27571101.png"
27601101,"Hip Thrust con banda de resistencia","Hips",189,"https://lyfta.app/images/exercises/27601101.png"
27631101,"Codo - ExtensiÃ³n - Articulaciones","Triceps Upper Arms",59,"https://lyfta.app/images/exercises/27631101.png"
27651101,"Antebrazo - PronaciÃ³n - Articulaciones","Forearms",64,"https://lyfta.app/images/exercises/27651101.png"
27691101,"Cadera - ExtensiÃ³n - Articulaciones","Hips",62,"https://lyfta.app/images/exercises/27691101.png"
27731101,"Rodilla - ExtensiÃ³n - Articulaciones","Thighs",217,"https://lyfta.app/images/exercises/27731101.png"
27751101,"Hombro - AbducciÃ³n - Articulaciones","Shoulders",61,"https://lyfta.app/images/exercises/27751101.png"
27761101,"Hombro - AducciÃ³n - Articulaciones","Shoulders",147,"https://lyfta.app/images/exercises/27761101.png"
27791101,"Hombro - RotaciÃ³n lateral","Shoulders",78,"https://lyfta.app/images/exercises/27791101.png"
27811101,"Hombro - AbducciÃ³n Transversa - Articulaciones","Shoulders",91,"https://lyfta.app/images/exercises/27811101.png"
27871101,"Columna vertebral","Hips",189,"https://lyfta.app/images/exercises/27871101.png"
27901101,"MuÃ±eca - ExtensiÃ³n - Articulaciones","Forearms",54,"https://lyfta.app/images/exercises/27901101.png"
27941101,"Burpee","Cardio",79,"https://lyfta.app/images/exercises/27941101.png"
27961101,"Estocada con mancuernas","Quadriceps Thighs",218,"https://lyfta.app/images/exercises/27961101.png"
27971101,"Sentadilla con barra, salto, paso, estocada trasera","Thighs",91,"https://lyfta.app/images/exercises/27971101.png"
28011101,"ElevaciÃ³n de piernas torcidas","Waist",63,"https://lyfta.app/images/exercises/28011101.png"
28031101,"Sentadilla apoyada con mancuernas","Thighs",218,"https://lyfta.app/images/exercises/28031101.png"
28061101,"Peso muerto con una sola pierna con mancuernas y soporte Stepbox","Hips",91,"https://lyfta.app/images/exercises/28061101.png"
28071101,"Pull Through de sumo con mancuernas","Hips",121,"https://lyfta.app/images/exercises/28071101.png"
28111101,"Press de torsiÃ³n de piernas con barra","Waist",189,"https://lyfta.app/images/exercises/28111101.png"
28151101,"V arriba abajo","Waist",218,"https://lyfta.app/images/exercises/28151101.png"
28181101,"ElevaciÃ³n lateral de un brazo inclinado con mancuernas","Shoulders",110,"https://lyfta.app/images/exercises/28181101.png"
28191101,"Curl predicador de palanca","Biceps Upper Arms",73,"https://lyfta.app/images/exercises/28191101.png"
28201101,"ExtensiÃ³n de trÃ­ceps con palanca","Triceps Upper Arms",79,"https://lyfta.app/images/exercises/28201101.png"
28231101,"Flexiones profundas","Chest",115,"https://lyfta.app/images/exercises/28231101.png"
28291101,"Estocada trasera con trineo elÃ©ctrico","Thighs",218,"https://lyfta.app/images/exercises/28291101.png"
28331101,"Remo invertido ponderado con tirantes","Back",218,"https://lyfta.app/images/exercises/28331101.png"
28361101,"Peso muerto con piernas rÃ­gidas con cable de Stepbox","Hips",59,"https://lyfta.app/images/exercises/28361101.png"
28371101,"Estocada trasera con cable de Stepbox","Thighs",219,"https://lyfta.app/images/exercises/28371101.png"
28401101,"Controlar el equilibrio","Thighs",219,"https://lyfta.app/images/exercises/28401101.png"
28421101,"Cangrejo","Waist",115,"https://lyfta.app/images/exercises/28421101.png"
28461101,"Centenar","Thighs",219,"https://lyfta.app/images/exercises/28461101.png"
28521101,"Levantamiento de piernas acostado de lado","Hips",128,"https://lyfta.app/images/exercises/28521101.png"
28541101,"CÃ­rculo acostado con una sola pierna","Hips Waist",76,"https://lyfta.app/images/exercises/28541101.png"
28561101,"Mecedora con patas abiertas","Hips Waist",110,"https://lyfta.app/images/exercises/28561101.png"
28571101,"Balanceo","Hips Waist",94,"https://lyfta.app/images/exercises/28571101.png"
28581101,"Enrollar","Waist",110,"https://lyfta.app/images/exercises/28581101.png"
28621101,"Tijeras","Thighs",219,"https://lyfta.app/images/exercises/28621101.png"
28711101,"Rompecabezas","Thighs",219,"https://lyfta.app/images/exercises/28711101.png"
28741101,"Tirador de pierna con soporte frontal","Thighs",219,"https://lyfta.app/images/exercises/28741101.png"
28761101,"Bumerang","Waist",116,"https://lyfta.app/images/exercises/28761101.png"
28791101,"Sirena","Waist",121,"https://lyfta.app/images/exercises/28791101.png"
28821101,"Remo Delt Trasero De Pie Con Cable","Shoulders",40,"https://lyfta.app/images/exercises/28821101.png"
28941101,"Plancha frontal con elevaciÃ³n de brazos","Waist",128,"https://lyfta.app/images/exercises/28941101.png"
28971101,"Plancha frontal con elevaciÃ³n de brazos y piernas","Waist",121,"https://lyfta.app/images/exercises/28971101.png"
28981101,"Plancha frontal con elevaciÃ³n de piernas","Waist",42,"https://lyfta.app/images/exercises/28981101.png"
29001101,"Curl predicador de pie con barra EZ","Biceps Upper Arms",173,"https://lyfta.app/images/exercises/29001101.png"
29031101,"Estocada trasera con trineo elÃ©ctrico","Hips",219,"https://lyfta.app/images/exercises/29031101.png"
29051101,"Mosca trasera del trineo elÃ©ctrico","Shoulders",220,"https://lyfta.app/images/exercises/29051101.png"
29061101,"Arrastre trasero del trineo elÃ©ctrico","Thighs",189,"https://lyfta.app/images/exercises/29061101.png"
29071101,"Empuje hacia atrÃ¡s del trineo elÃ©ctrico","Thighs",220,"https://lyfta.app/images/exercises/29071101.png"
29081101,"Paseo hacia adelante antirrotaciÃ³n con trineo elÃ©ctrico","Hips",220,"https://lyfta.app/images/exercises/29081101.png"
29111101,"Transporte alto y bajo con mancuernas","Thighs",220,"https://lyfta.app/images/exercises/29111101.png"
29141101,"Transporte con barra por encima de la cabeza","Thighs",220,"https://lyfta.app/images/exercises/29141101.png"
29151101,"Transporte con barra Zercher","Thighs",101,"https://lyfta.app/images/exercises/29151101.png"
29161101,"Transporte de copa de pesas rusas","Thighs",220,"https://lyfta.app/images/exercises/29161101.png"
29181101,"Transporte de maleta con barra","Thighs",220,"https://lyfta.app/images/exercises/29181101.png"
29191101,"Prensa hexagonal Smith","Chest",70,"https://lyfta.app/images/exercises/29191101.png"
29211101,"Empuje hacia arriba con pica","Chest",17,"https://lyfta.app/images/exercises/29211101.png"
29221101,"Curl de bÃ­ceps de pie con peso corporal","Biceps Upper Arms",66,"https://lyfta.app/images/exercises/29221101.png"
29241101,"ElevaciÃ³n lateral tendido lateralmente con cable","Shoulders",220,"https://lyfta.app/images/exercises/29241101.png"
29281101,"Encogimiento de hombros con barra","Back",189,"https://lyfta.app/images/exercises/29281101.png"
29301101,"Banda de resistencia Pullapart","Back",147,"https://lyfta.app/images/exercises/29301101.png"
29361101,"Estiramiento del tobillo oscilante","Calves",173,"https://lyfta.app/images/exercises/29361101.png"
29371101,"Despliegue redondeado de la bola de estabilidad","Waist",190,"https://lyfta.app/images/exercises/29371101.png"
29381101,"Banda de resistencia para la parte superior del cuerpo Dead Bug","Waist",137,"https://lyfta.app/images/exercises/29381101.png"
29401101,"ElevaciÃ³n en trampa con un solo brazo en decÃºbito prono","Back",220,"https://lyfta.app/images/exercises/29401101.png"
29411101,"Deslizamiento de pared del antebrazo","Back",158,"https://lyfta.app/images/exercises/29411101.png"
29431101,"Arrastre de araÃ±as con banda de resistencia","Back",190,"https://lyfta.app/images/exercises/29431101.png"
29441101,"Empujar el sello hacia arriba","Back",70,"https://lyfta.app/images/exercises/29441101.png"
29501101,"Sentadilla con cinturÃ³n de palanca","Thighs",83,"https://lyfta.app/images/exercises/29501101.png"
29531101,"Curl de agarre inverso de pie de cable","Forearms",71,"https://lyfta.app/images/exercises/29531101.png"
29551101,"Copa con mancuernas Sentadilla dividida Pie delantero elevado","Quadriceps Thighs",190,"https://lyfta.app/images/exercises/29551101.png"
29561101,"Copa con mancuernas Sentadilla dividida Pie delantero elevado","Quadriceps Thighs",158,"https://lyfta.app/images/exercises/29561101.png"
29571101,"Sentadilla dividida con mancuernas con pie delantero elevado","Quadriceps Thighs",128,"https://lyfta.app/images/exercises/29571101.png"
29591101,"Sentadilla dividida con mancuernas","Quadriceps Thighs",56,"https://lyfta.app/images/exercises/29591101.png"
29611101,"Remo con plancha en plancha","Back Chest",79,"https://lyfta.app/images/exercises/29611101.png"
29631101,"ElevaciÃ³n de piernas rectas en silla de capitÃ¡n","Waist",7,"https://lyfta.app/images/exercises/29631101.png"
29711101,"Propulsor de banda","Thighs",220,"https://lyfta.app/images/exercises/29711101.png"
29741101,"Press de pecho con palanca y un brazo","Chest",147,"https://lyfta.app/images/exercises/29741101.png"
29751101,"Press de pecho con palanca y un brazo","Chest",147,"https://lyfta.app/images/exercises/29751101.png"
29771101,"Sentadilla y press con minas terrestres","Thighs",220,"https://lyfta.app/images/exercises/29771101.png"
29781101,"Plancha dinÃ¡mica con codo arriba y abajo","Upper Arms",75,"https://lyfta.app/images/exercises/29781101.png"
29801101,"Remo renegado con mancuernas","Back Waist",32,"https://lyfta.app/images/exercises/29801101.png"
29811101,"Remo renegado con mancuernas","Back Waist",70,"https://lyfta.app/images/exercises/29811101.png"
29901101,"ActivaciÃ³n de pantorrillas caminando con barra","Quadriceps Thighs",173,"https://lyfta.app/images/exercises/29901101.png"
29931101,"Movilidad en cuclillas con copa rusa","Quadriceps Thighs",173,"https://lyfta.app/images/exercises/29931101.png"
29951101,"Press de hombros con un solo brazo con banda","Shoulders",148,"https://lyfta.app/images/exercises/29951101.png"
29961101,"Press de hombros con un solo brazo con banda","Shoulders",221,"https://lyfta.app/images/exercises/29961101.png"
29971101,"Dominadas asistidas por banda","Back",46,"https://lyfta.app/images/exercises/29971101.png"
29991101,"Banda de resistencia de pie hacia atrÃ¡s Estiramiento de Aquiles","Calves",105,"https://lyfta.app/images/exercises/29991101.png"
30021101,"Flexiones con un solo brazo","Chest",116,"https://lyfta.app/images/exercises/30021101.png"
30051101,"AbducciÃ³n de cadera sentado con banda de resistencia","Hips",75,"https://lyfta.app/images/exercises/30051101.png"
30111101,"FlexiÃ³n de escÃ¡pula inclinada hacia arriba","Chest",40,"https://lyfta.app/images/exercises/30111101.png"
30161101,"Acurrucarse","Waist",159,"https://lyfta.app/images/exercises/30161101.png"
30201101,"Dominadas en banco","Back",190,"https://lyfta.app/images/exercises/30201101.png"
30211101,"Flexiones de escÃ¡pula","Chest",75,"https://lyfta.app/images/exercises/30211101.png"
30231101,"Banda Acostada Cadera RotaciÃ³n Interna","Hips",221,"https://lyfta.app/images/exercises/30231101.png"
30271101,"Curl con arrastre con barra","Biceps Upper Arms",221,"https://lyfta.app/images/exercises/30271101.png"
30331101,"Curl de muÃ±eca con barra","Forearms",137,"https://lyfta.app/images/exercises/30331101.png"
30341101,"Contragolpe con la pierna doblada","Hips",128,"https://lyfta.app/images/exercises/30341101.png"
30381101,"Press de hombros alterno con cable","Shoulders",221,"https://lyfta.app/images/exercises/30381101.png"
30411101,"Curl con agarre cerrado del cable","Biceps Upper Arms",40,"https://lyfta.app/images/exercises/30411101.png"
30461101,"Prensa de rechazo de cable","Chest",101,"https://lyfta.app/images/exercises/30461101.png"
30491101,"Press de banca inclinado con cable","Chest",137,"https://lyfta.app/images/exercises/30491101.png"
30551101,"Curl de bÃ­ceps tendido con cable","Biceps Upper Arms",221,"https://lyfta.app/images/exercises/30551101.png"
30591101,"Cable de transmisiÃ³n trasera","Upper Arms",221,"https://lyfta.app/images/exercises/30591101.png"
30631101,"Remo alto sentado en cables","Back",81,"https://lyfta.app/images/exercises/30631101.png"
30661101,"Press de hombros con cable","Shoulders",222,"https://lyfta.app/images/exercises/30661101.png"
30671101,"Curl en cuclillas con cable","Biceps Upper Arms",95,"https://lyfta.app/images/exercises/30671101.png"
30681101,"Curl de bÃ­ceps de pie con cable","Biceps Upper Arms",57,"https://lyfta.app/images/exercises/30681101.png"
30721101,"Rechazo de abdominales inversos con piernas dobladas","Waist",159,"https://lyfta.app/images/exercises/30721101.png"
30731101,"Press de hombros alterno con mancuernas","Shoulders",222,"https://lyfta.app/images/exercises/30731101.png"
30771101,"Curl de martillo con mancuernas","Forearms",110,"https://lyfta.app/images/exercises/30771101.png"
30801101,"ExtensiÃ³n simple acostada con mancuernas","Triceps Upper Arms",222,"https://lyfta.app/images/exercises/30801101.png"
30811101,"Press con mancuernas sobre una pelota de ejercicio","Chest",173,"https://lyfta.app/images/exercises/30811101.png"
30861101,"Giros de codo a rodilla","Cardio",48,"https://lyfta.app/images/exercises/30861101.png"
30891101,"Crujido de ingle","Waist",89,"https://lyfta.app/images/exercises/30891101.png"
30911101,"Saltos de rodilla alta","Cardio",48,"https://lyfta.app/images/exercises/30911101.png"
30921101,"Sentadilla hasta la rodilla","Cardio",99,"https://lyfta.app/images/exercises/30921101.png"
30991101,"Peso muerto con palanca","Thighs",222,"https://lyfta.app/images/exercises/30991101.png"
31011101,"Press militar de palanca","Shoulders",190,"https://lyfta.app/images/exercises/31011101.png"
31021101,"Remo sentado con palanca y agarre estrecho","Back",129,"https://lyfta.app/images/exercises/31021101.png"
31051101,"Pantorrilla giratoria con palanca","Calves",51,"https://lyfta.app/images/exercises/31051101.png"
31091101,"Patinador","Cardio",129,"https://lyfta.app/images/exercises/31091101.png"
31121101,"ElevaciÃ³n del dedo del pie de Smith","Calves",222,"https://lyfta.app/images/exercises/31121101.png"
31141101,"Contragolpe de pierna recta","Hips",190,"https://lyfta.app/images/exercises/31141101.png"
31171101,"Tirador con agarre cerrado y espalda fija con banda","Back",148,"https://lyfta.app/images/exercises/31171101.png"
